code,description,bnf_code,bnf_7
20548511000001109,"Colecalciferol 5,000units/ml oral solution (Special Order)",0906040G0AADEDE,0906040
20548611000001108,"Colecalciferol 5,000units/ml oral solution (Special Order)",0906040G0AADEDE,0906040
20555611000001100,"Ergocalciferol 400,000units/2ml solution for injection ampoules",0906040N0AAFEFE,0906040
20548711000001104,"Ergocalciferol 400,000units/2ml solution for injection ampoules",0906040N0AAFEFE,0906040
20548811000001107,"Ergocalciferol 400,000units/2ml solution for injection ampoules (Special Order)",0906040N0AAFEFE,0906040
20548911000001102,"Ergocalciferol 400,000units/2ml solution for injection ampoules (Special Order)",0906040N0AAFEFE,0906040
20932811000001101,"Colecalciferol 2,200unit tablets",0906040G0AACPCP,0906040
20930411000001104,"Colecalciferol 2,200unit tablets",0906040G0AACPCP,0906040
21171311000001106,"Colecalciferol 2,200unit tablets",0906040G0AACPCP,0906040
23905411000001100,"Colecalciferol 2,200unit tablets",0906040G0AACPCP,0906040
20930511000001100,"Colecalciferol 2,200unit tablets (Special Order)",0906040G0AACPCP,0906040
20930611000001101,"Colecalciferol 2,200unit tablets (Special Order)",0906040G0AACPCP,0906040
21171411000001104,"Aciferol D3 2,200unit tablets (Rhodes Pharma Ltd)",0906040G0CHACCP,0906040
21171511000001100,"Aciferol D3 2,200unit tablets (Rhodes Pharma Ltd)",0906040G0CHACCP,0906040
23905311000001107,"Cubicole D3 2,200unit tablets (Cubic Pharmaceuticals Ltd)",0906040G0CKAPCP,0906040
23905511000001101,"Cubicole D3 2,200unit tablets (Cubic Pharmaceuticals Ltd)",0906040G0CKAPCP,0906040
20933011000001103,"Colecalciferol 3,000unit tablets",0906040G0AAACAC,0906040
20930711000001105,"Colecalciferol 3,000unit tablets",0906040G0AAACAC,0906040
21171611000001101,"Colecalciferol 3,000unit tablets",0906040G0AAACAC,0906040
32409911000001100,"Colecalciferol 3,000unit tablets",0906040G0AAACAC,0906040
20930811000001102,"Colecalciferol 3,000unit tablets (Special Order)",0906040G0AAACAC,0906040
20930911000001107,"Colecalciferol 3,000unit tablets (Special Order)",0906040G0AAACAC,0906040
21171711000001105,"Aciferol D3 3,000unit tablets (Rhodes Pharma Ltd)",0906040G0CHADAC,0906040
21171811000001102,"Aciferol D3 3,000unit tablets (Rhodes Pharma Ltd)",0906040G0CHADAC,0906040
32410011000001105,"SunVit-D3 3,000unit tablets (SunVit-D3 Ltd)",0906040G0BWAGAC,0906040
32410111000001106,"SunVit-D3 3,000unit tablets (SunVit-D3 Ltd)",0906040G0BWAGAC,0906040
20932711000001109,"Colecalciferol 10,000unit tablets",0906040G0AACQCQ,0906040
20931011000001104,"Colecalciferol 10,000unit tablets",0906040G0AACQCQ,0906040
21172211000001105,"Colecalciferol 10,000unit tablets",0906040G0AACQCQ,0906040
22523111000001103,"Colecalciferol 10,000unit tablets",0906040G0AACQCQ,0906040
20931111000001103,"Colecalciferol 10,000unit tablets (Special Order)",0906040G0AACQCQ,0906040
20931211000001109,"Colecalciferol 10,000unit tablets (Special Order)",0906040G0AACQCQ,0906040
21172311000001102,"Aciferol D3 10,000unit tablets (Rhodes Pharma Ltd)",0906040G0CHAFCQ,0906040
21172411000001109,"Aciferol D3 10,000unit tablets (Rhodes Pharma Ltd)",0906040G0CHAFCQ,0906040
22196011000001107,"E-D3 10,000unit tablets (Ennogen Healthcare Ltd)",0906040G0CIAHCQ,0906040
22196111000001108,"E-D3 10,000unit tablets (Ennogen Healthcare Ltd)",0906040G0CIAHCQ,0906040
22523211000001109,"SunVit-D3 10,000unit tablets (SunVit-D3 Ltd)",0906040G0BWABCQ,0906040
22523311000001101,"SunVit-D3 10,000unit tablets (SunVit-D3 Ltd)",0906040G0BWABCQ,0906040
23905611000001102,"Cubicole D3 10,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040G0CKAQCQ,0906040
23905711000001106,"Cubicole D3 10,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040G0CKAQCQ,0906040
31360011000001104,"Colecalciferol 10,000unit tablets (J M McGill Ltd)",0906040G0AACQCQ,0906040
31360311000001101,"Colecalciferol 10,000unit tablets (J M McGill Ltd)",0906040G0AACQCQ,0906040
32421111000001106,"Colecalciferol 10,000unit tablets (Niche Pharma Ltd)",0906040G0AACQCQ,0906040
32421211000001100,"Colecalciferol 10,000unit tablets (Niche Pharma Ltd)",0906040G0AACQCQ,0906040
32606911000001107,"Colecalciferol 10,000unit tablets (Alissa Healthcare Research Ltd)",0906040G0AACQCQ,0906040
32607011000001106,"Colecalciferol 10,000unit tablets (Alissa Healthcare Research Ltd)",0906040G0AACQCQ,0906040
20932911000001106,"Colecalciferol 20,000unit tablets",0906040G0AACRCR,0906040
20931311000001101,"Colecalciferol 20,000unit tablets",0906040G0AACRCR,0906040
21172711000001103,"Colecalciferol 20,000unit tablets",0906040G0AACRCR,0906040
22523411000001108,"Colecalciferol 20,000unit tablets",0906040G0AACRCR,0906040
32605411000001108,"Colecalciferol 20,000unit tablets",0906040G0AACRCR,0906040
39410611000001105,"Colecalciferol 20,000unit tablets",0906040G0AACRCR,0906040
20931411000001108,"Colecalciferol 20,000unit tablets (Special Order)",0906040G0AACRCR,0906040
20931511000001107,"Colecalciferol 20,000unit tablets (Special Order)",0906040G0AACRCR,0906040
21172811000001106,"Aciferol D3 20,000unit tablets (Rhodes Pharma Ltd)",0906040G0CHAGCR,0906040
21172911000001101,"Aciferol D3 20,000unit tablets (Rhodes Pharma Ltd)",0906040G0CHAGCR,0906040
21613511000001106,"Cubicole D3 20,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040G0CKANCR,0906040
21613611000001105,"Cubicole D3 20,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040G0CKANCR,0906040
22196611000001100,"E-D3 20,000unit tablets (Ennogen Healthcare Ltd)",0906040G0CIAKCR,0906040
22196711000001109,"E-D3 20,000unit tablets (Ennogen Healthcare Ltd)",0906040G0CIAKCR,0906040
22523511000001107,"SunVit-D3 20,000unit tablets (SunVit-D3 Ltd)",0906040G0BWACCR,0906040
22523611000001106,"SunVit-D3 20,000unit tablets (SunVit-D3 Ltd)",0906040G0BWACCR,0906040
22641411000001103,"Colecal D3 20,000unit tablets (Disposable Medical Equipment Ltd)",0906040G0CUABCR,0906040
22641511000001104,"Colecal D3 20,000unit tablets (Disposable Medical Equipment Ltd)",0906040G0CUABCR,0906040
23294811000001103,"D-Vit3 20,000unit tablets (IPS Specials)",0906040G0CXADCR,0906040
23294911000001108,"D-Vit3 20,000unit tablets (IPS Specials)",0906040G0CXADCR,0906040
31362411000001109,"Colecalciferol 20,000unit tablets (J M McGill Ltd)",0906040G0AACRCR,0906040
31362511000001108,"Colecalciferol 20,000unit tablets (J M McGill Ltd)",0906040G0AACRCR,0906040
32605511000001107,"Colecalciferol 20,000unit tablets (Alissa Healthcare Research Ltd)",0906040G0AACRCR,0906040
32605911000001100,"Colecalciferol 20,000unit tablets (Alissa Healthcare Research Ltd)",0906040G0AACRCR,0906040
39152411000001102,"ColeDose D3 20,000unit tablets (TriOn Pharma Ltd)",0906040G0ECAKCR,0906040
39152511000001103,"ColeDose D3 20,000unit tablets (TriOn Pharma Ltd)",0906040G0ECAKCR,0906040
39410411000001107,"YPV Vitamin D3 20,000unit tablets (GlucoRx Ltd)",0906040G0EHABCR,0906040
39410711000001101,"YPV Vitamin D3 20,000unit tablets (GlucoRx Ltd)",0906040G0EHABCR,0906040
21244711000001109,Colecalciferol 800unit tablets,0906040G0AACSCS,0906040
21212311000001108,Colecalciferol 800unit tablets,0906040G0AACSCS,0906040
26856611000001104,Colecalciferol 800unit tablets,0906040G0AACSCS,0906040
33581411000001105,Colecalciferol 800unit tablets,0906040G0AACSCS,0906040
39409511000001101,Colecalciferol 800unit tablets,0906040G0AACSCS,0906040
21215611000001107,Desunin 800unit tablets (Mylan),0906040G0CJAACS,0906040
21215711000001103,Desunin 800unit tablets (Mylan),0906040G0CJAACS,0906040
26856911000001105,Desunin 800unit tablets (Mylan),0906040G0CJAACS,0906040
32848211000001101,ColeKal-D3 800unit tablets (Essential-Healthcare Ltd),0906040G0DPABCS,0906040
32848311000001109,ColeKal-D3 800unit tablets (Essential-Healthcare Ltd),0906040G0DPABCS,0906040
33581511000001109,SunVit-D3 800unit tablets (SunVit-D3 Ltd),0906040G0BWAKCS,0906040
33581611000001108,SunVit-D3 800unit tablets (SunVit-D3 Ltd),0906040G0BWAKCS,0906040
33657411000001103,Colecalciferol 800unit tablets (Alliance Healthcare (Distribution) Ltd),0906040G0AACSCS,0906040
33657511000001104,Colecalciferol 800unit tablets (Alliance Healthcare (Distribution) Ltd),0906040G0AACSCS,0906040
33729411000001101,Colecalciferol 800unit tablets (A A H Pharmaceuticals Ltd),0906040G0AACSCS,0906040
33729511000001102,Colecalciferol 800unit tablets (A A H Pharmaceuticals Ltd),0906040G0AACSCS,0906040
34029711000001108,Colecalciferol 800unit tablets (Consilient Health Ltd),0906040G0AACSCS,0906040
34029811000001100,Colecalciferol 800unit tablets (Consilient Health Ltd),0906040G0AACSCS,0906040
37233611000001104,Colecalciferol 800unit tablets (DE Pharmaceuticals),0906040G0AACSCS,0906040
37233811000001100,Colecalciferol 800unit tablets (DE Pharmaceuticals),0906040G0AACSCS,0906040
38056711000001100,ColeDose D3 800unit tablets (TriOn Pharma Ltd),0906040G0ECAECS,0906040
38056811000001108,ColeDose D3 800unit tablets (TriOn Pharma Ltd),0906040G0ECAECS,0906040
39114211000001101,SunVit-D3 800unit Vegan tablets (SunVit-D3 Ltd),0906040G0BWBCCS,0906040
39114311000001109,SunVit-D3 800unit Vegan tablets (SunVit-D3 Ltd),0906040G0BWBCCS,0906040
39409611000001102,YPV Vitamin D3 800unit tablets (GlucoRx Ltd),0906040G0EHAECS,0906040
39409711000001106,YPV Vitamin D3 800unit tablets (GlucoRx Ltd),0906040G0EHAECS,0906040
21301511000001100,Colecalciferol 500unit capsules,0906040G0AADJDJ,0906040
21301611000001101,Colecalciferol 500unit capsules,0906040G0AADJDJ,0906040
27873011000001101,Colecalciferol 500unit capsules,0906040G0AADJDJ,0906040
21301711000001105,Vitamin D3 500IU capsules (Nature's Remedy Ltd),0906040G0AADJDJ,0906040
21301811000001102,Vitamin D3 500IU capsules (Nature's Remedy Ltd),0906040G0AADJDJ,0906040
27873211000001106,Colecalciferol 500unit capsules (Special Order),0906040G0AADJDJ,0906040
27873311000001103,Colecalciferol 500unit capsules (Special Order),0906040G0AADJDJ,0906040
21635711000001109,Ergocalciferol 125microgram tablets,0906040N0AAAPAP,0906040
21617311000001107,Ergocalciferol 125microgram tablets,0906040N0AAAPAP,0906040
24649511000001108,Ergocalciferol 125microgram tablets,0906040N0AAAPAP,0906040
21617411000001100,"Ergoral D2 5,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040N0BYABAP,0906040
21617511000001101,"Ergoral D2 5,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040N0BYABAP,0906040
24649611000001107,Ergocalciferol 125microgram tablets (Special Order),0906040N0AAAPAP,0906040
24649811000001106,Ergocalciferol 125microgram tablets (Special Order),0906040N0AAAPAP,0906040
21939411000001104,"Colecalciferol 40,000unit capsules",0906040G0AACVCV,0906040
24643711000001101,"Colecalciferol 40,000unit capsules",0906040G0AACVCV,0906040
27942211000001105,"Colecalciferol 40,000unit capsules",0906040G0AACVCV,0906040
24643811000001109,"Colecalciferol 40,000unit capsules (Special Order)",0906040G0AACVCV,0906040
24643911000001104,"Colecalciferol 40,000unit capsules (Special Order)",0906040G0AACVCV,0906040
27942311000001102,"Plenachol D3 40,000unit capsules (Accord Healthcare Ltd)",0906040G0CNADCV,0906040
27942411000001109,"Plenachol D3 40,000unit capsules (Accord Healthcare Ltd)",0906040G0CNADCV,0906040
34873511000001103,"SunVit-D3 40,000unit capsules (SunVit-D3 Ltd)",0906040G0BWAXCV,0906040
34873611000001104,"SunVit-D3 40,000unit capsules (SunVit-D3 Ltd)",0906040G0BWAXCV,0906040
38066811000001101,"ColeKal-D3 40,000unit capsules (Essential-Healthcare Ltd)",0906040G0DPAKCV,0906040
38066911000001106,"ColeKal-D3 40,000unit capsules (Essential-Healthcare Ltd)",0906040G0DPAKCV,0906040
38231811000001108,"RestorD3 40,000unit capsules (TriOn Pharma Ltd)",0906040G0EDAACV,0906040
38231911000001103,"RestorD3 40,000unit capsules (TriOn Pharma Ltd)",0906040G0EDAACV,0906040
22053611000001108,Colecalciferol 800unit / Calcium carbonate 1.25g tablets,0906040G0AACWCW,0906040
22013411000001104,Colecalciferol 800unit / Calcium carbonate 1.25g tablets,0906040G0AACWCW,0906040
22013511000001100,Kalcipos-D 500mg/800unit tablets (Meda Pharmaceuticals Ltd),0906040G0CPAACW,0906040
22013611000001101,Kalcipos-D 500mg/800unit tablets (Meda Pharmaceuticals Ltd),0906040G0CPAACW,0906040
22403211000001108,"Ergocalciferol 1,000units/5ml oral solution",0906040N0AAFGFG,0906040
22245411000001103,"Ergocalciferol 1,000units/5ml oral solution",0906040N0AAFGFG,0906040
22245511000001104,"Ergocalciferol 1,000units/5ml oral solution",0906040N0AAFGFG,0906040
22245611000001100,"Ergocalciferol 1,000units/5ml oral solution (Drug Tariff Special Order)",0906040N0AAFGFG,0906040
22245711000001109,"Ergocalciferol 1,000units/5ml oral solution (Drug Tariff Special Order)",0906040N0AAFGFG,0906040
22245811000001101,"Ergocalciferol 1,000units/5ml oral solution (Drug Tariff Special Order)",0906040N0AAFGFG,0906040
22402711000001109,"Colecalciferol 10,000units/5ml oral solution",0906040G0AACUCU,0906040
22258811000001108,"Colecalciferol 10,000units/5ml oral solution",0906040G0AACUCU,0906040
22258911000001103,"Colecalciferol 10,000units/5ml oral solution",0906040G0AACUCU,0906040
22259011000001107,"Colecalciferol 10,000units/5ml oral solution",0906040G0AACUCU,0906040
22259111000001108,"Colecalciferol 10,000units/5ml oral solution",0906040G0AACUCU,0906040
22259411000001103,"Colecalciferol 10,000units/5ml oral solution (Drug Tariff Special Order)",0906040G0AACUCU,0906040
22259611000001100,"Colecalciferol 10,000units/5ml oral solution (Drug Tariff Special Order)",0906040G0AACUCU,0906040
22259511000001104,"Colecalciferol 10,000units/5ml oral solution (Drug Tariff Special Order)",0906040G0AACUCU,0906040
22259711000001109,"Aciferol D3 2,000units/ml liquid (Rhodes Pharma Ltd)",0906040G0CHAKCU,0906040
22259811000001101,"Aciferol D3 2,000units/ml liquid (Rhodes Pharma Ltd)",0906040G0CHAKCU,0906040
22259911000001106,"Pro D3 2,000units/ml liquid (Synergy Biologics Ltd)",0906040G0BIAICU,0906040
22260111000001109,"Pro D3 2,000units/ml liquid (Synergy Biologics Ltd)",0906040G0BIAICU,0906040
22260311000001106,"Pro D3 2,000units/ml liquid (Synergy Biologics Ltd)",0906040G0BIAICU,0906040
37142211000001106,"Pro D3 2,000units/ml Vegan liquid (Synergy Biologics Ltd)",0906040G0BIAPCU,0906040
37142411000001105,"Pro D3 2,000units/ml Vegan liquid (Synergy Biologics Ltd)",0906040G0BIAPCU,0906040
22402911000001106,"Colecalciferol 5,000units/5ml oral solution",0906040G0AABNBN,0906040
22260411000001104,"Colecalciferol 5,000units/5ml oral solution",0906040G0AABNBN,0906040
22260511000001100,"Colecalciferol 5,000units/5ml oral solution",0906040G0AABNBN,0906040
22260611000001101,"Colecalciferol 5,000units/5ml oral solution",0906040G0AABNBN,0906040
22779811000001109,"Colecalciferol 5,000units/5ml oral solution",0906040G0AABNBN,0906040
22260711000001105,"Colecalciferol 5,000units/5ml oral solution (Drug Tariff Special Order)",0906040G0AABNBN,0906040
22260911000001107,"Colecalciferol 5,000units/5ml oral solution (Drug Tariff Special Order)",0906040G0AABNBN,0906040
22260811000001102,"Colecalciferol 5,000units/5ml oral solution (Drug Tariff Special Order)",0906040G0AABNBN,0906040
22261011000001104,"BabyD 1,000units/ml oral solution (Kora Healthcare)",0906040G0BHAABN,0906040
22261111000001103,"BabyD 1,000units/ml oral solution (Kora Healthcare)",0906040G0BHAABN,0906040
22779711000001101,"E-D3 1,000units/ml oral solution (Ennogen Healthcare Ltd)",0906040G0CIATBN,0906040
22779911000001104,"E-D3 1,000units/ml oral solution (Ennogen Healthcare Ltd)",0906040G0CIATBN,0906040
22342811000001101,"Ergocalciferol 1,500units/ml oral solution sugar free",0906040N0AAFMFM,0906040
22319811000001104,"Ergocalciferol 1,500units/ml oral solution sugar free",0906040N0AAFMFM,0906040
32743811000001107,"Ergocalciferol 1,500units/ml oral solution sugar free",0906040N0AAFMFM,0906040
22326711000001106,"Uvesterol D 1,500units/ml oral solution (Imported (France))",0906040N0CBAAFM,0906040
22326811000001103,"Uvesterol D 1,500units/ml oral solution (Imported (France))",0906040N0CBAAFM,0906040
32743911000001102,"Ergocalciferol 1,500units/ml oral solution sugar free (Special Order)",0906040N0AAFMFM,0906040
32744011000001104,"Ergocalciferol 1,500units/ml oral solution sugar free (Special Order)",0906040N0AAFMFM,0906040
22480111000001105,"Colecalciferol 1,000unit / Folic acid 400microgram capsules",0906040G0AACXCX,0906040
22454711000001107,"Colecalciferol 1,000unit / Folic acid 400microgram capsules",0906040G0AACXCX,0906040
22454811000001104,Pro D3 folic capsules (Synergy Biologics Ltd),0906040G0CSAACX,0906040
22454911000001109,Pro D3 folic capsules (Synergy Biologics Ltd),0906040G0CSAACX,0906040
22555111000001101,"Colecalciferol 50,000unit tablets",0906040G0AACYCY,0906040
22523711000001102,"Colecalciferol 50,000unit tablets",0906040G0AACYCY,0906040
30295111000001109,"Colecalciferol 50,000unit tablets",0906040G0AACYCY,0906040
32828311000001107,"Colecalciferol 50,000unit tablets",0906040G0AACYCY,0906040
22523811000001105,"SunVit-D3 50,000unit tablets (SunVit-D3 Ltd)",0906040G0BWADCY,0906040
22523911000001100,"SunVit-D3 50,000unit tablets (SunVit-D3 Ltd)",0906040G0BWADCY,0906040
30295211000001103,"Colecalciferol 50,000unit tablets (Special Order)",0906040G0AACYCY,0906040
30295311000001106,"Colecalciferol 50,000unit tablets (Special Order)",0906040G0AACYCY,0906040
32828411000001100,"HealthAid Vitamin D3 50,000unit tablets (HealthAid Ltd)",0906040G0CYADCY,0906040
32828511000001101,"HealthAid Vitamin D3 50,000unit tablets (HealthAid Ltd)",0906040G0CYADCY,0906040
23304911000001102,Colecalciferol 280unit chewable tablets,0906040G0AACZCZ,0906040
23270411000001102,Colecalciferol 280unit chewable tablets,0906040G0AACZCZ,0906040
23270511000001103,Lamberts Vitamin D3 280unit chewable tablets (Lamberts Healthcare Ltd),0906040G0BJACCZ,0906040
23270611000001104,Lamberts Vitamin D3 280unit chewable tablets (Lamberts Healthcare Ltd),0906040G0BJACCZ,0906040
23344411000001103,"Ergocalciferol 600,000units/1.5ml solution for injection ampoules",0906040N0AAFHFH,0906040
23324511000001101,"Ergocalciferol 600,000units/1.5ml solution for injection ampoules",0906040N0AAFHFH,0906040
23324711000001106,"Sterogyl 15H 600,000units/1.5ml solution for injection ampoules (Imported (France))",0906040N0CCAAFH,0906040
23324811000001103,"Sterogyl 15H 600,000units/1.5ml solution for injection ampoules (Imported (France))",0906040N0CCAAFH,0906040
23467011000001100,"Ergocalciferol 10,000units/5ml oral solution",0906040N0AAFIFI,0906040
23391711000001104,"Ergocalciferol 10,000units/5ml oral solution",0906040N0AAFIFI,0906040
23391811000001107,"Ergocalciferol 10,000units/5ml oral solution",0906040N0AAFIFI,0906040
23391911000001102,"Ergocalciferol 10,000units/5ml oral solution (Drug Tariff Special Order)",0906040N0AAFIFI,0906040
23392111000001105,"Ergocalciferol 10,000units/5ml oral solution (Drug Tariff Special Order)",0906040N0AAFIFI,0906040
23392011000001109,"Ergocalciferol 10,000units/5ml oral solution (Drug Tariff Special Order)",0906040N0AAFIFI,0906040
23467211000001105,"Ergocalciferol 6,000units/5ml oral solution",0906040N0AAFJFJ,0906040
23392211000001104,"Ergocalciferol 6,000units/5ml oral solution",0906040N0AAFJFJ,0906040
23392311000001107,"Ergocalciferol 6,000units/5ml oral solution",0906040N0AAFJFJ,0906040
23392411000001100,"Ergocalciferol 6,000units/5ml oral solution (Drug Tariff Special Order)",0906040N0AAFJFJ,0906040
23392611000001102,"Ergocalciferol 6,000units/5ml oral solution (Drug Tariff Special Order)",0906040N0AAFJFJ,0906040
23392511000001101,"Ergocalciferol 6,000units/5ml oral solution (Drug Tariff Special Order)",0906040N0AAFJFJ,0906040
23559611000001101,Colecalciferol 200units/drop oral drops sugar free,0906040G0AADADA,0906040
23524111000001107,Colecalciferol 200units/drop oral drops sugar free,0906040G0AADADA,0906040
28413711000001108,Colecalciferol 200units/drop oral drops sugar free,0906040G0AADADA,0906040
28913211000001104,Colecalciferol 200units/drop oral drops sugar free,0906040G0AADADA,0906040
23524211000001101,HealthAid Vitamin D3 200units/drop oral drops (HealthAid Ltd),0906040G0CYAADA,0906040
23524311000001109,HealthAid Vitamin D3 200units/drop oral drops (HealthAid Ltd),0906040G0CYAADA,0906040
28913311000001107,Natures Aid Vitamin D3 200units/drop for infants and children oral drops (Natures Aid Ltd),0906040G0DKAADA,0906040
28913411000001100,Natures Aid Vitamin D3 200units/drop for infants and children oral drops (Natures Aid Ltd),0906040G0DKAADA,0906040
23637711000001109,"Colecalciferol 2,000unit tablets",0906040G0AADBDB,0906040
23629011000001100,"Colecalciferol 2,000unit tablets",0906040G0AADBDB,0906040
27707711000001103,"Colecalciferol 2,000unit tablets",0906040G0AADBDB,0906040
28412811000001108,"Colecalciferol 2,000unit tablets",0906040G0AADBDB,0906040
39151511000001106,"Colecalciferol 2,000unit tablets",0906040G0AADBDB,0906040
23629111000001104,"Vitamin D3 + Isoflavones 2,000unit tablets (Nutri Advanced Ltd)",0906040G0CZAADB,0906040
23629211000001105,"Vitamin D3 + Isoflavones 2,000unit tablets (Nutri Advanced Ltd)",0906040G0CZAADB,0906040
27707611000001107,"SunVit-D3 2,000unit tablets (SunVit-D3 Ltd)",0906040G0BWAEDB,0906040
27707811000001106,"SunVit-D3 2,000unit tablets (SunVit-D3 Ltd)",0906040G0BWAEDB,0906040
28412911000001103,"Colecalciferol 2,000unit tablets (Special Order)",0906040G0AADBDB,0906040
28413011000001106,"Colecalciferol 2,000unit tablets (Special Order)",0906040G0AADBDB,0906040
39151411000001107,"ColeDose D3 2,000unit tablets (TriOn Pharma Ltd)",0906040G0ECAIDB,0906040
39151611000001105,"ColeDose D3 2,000unit tablets (TriOn Pharma Ltd)",0906040G0ECAIDB,0906040
23661911000001106,Colecalciferol 500unit orodispersible tablets sugar free,0906040G0AADCDC,0906040
23656111000001106,Colecalciferol 500unit orodispersible tablets sugar free,0906040G0AADCDC,0906040
23656211000001100,D3 Lemon Melts 500unit tablets (Nutri Advanced Ltd),0906040G0DCAADC,0906040
23656311000001108,D3 Lemon Melts 500unit tablets (Nutri Advanced Ltd),0906040G0DCAADC,0906040
23661811000001101,"Colecalciferol 2,000unit orodispersible tablets sugar free",0906040G0AADDDD,0906040
23656411000001101,"Colecalciferol 2,000unit orodispersible tablets sugar free",0906040G0AADDDD,0906040
23656511000001102,"Vitamin D3 Lemon Melts 2,000unit tablets (Nutri Advanced Ltd)",0906040G0DCABDD,0906040
23656611000001103,"Vitamin D3 Lemon Melts 2,000unit tablets (Nutri Advanced Ltd)",0906040G0DCABDD,0906040
24495811000001101,"Colecalciferol 3,200unit capsules",0906040G0AADFDF,0906040
24469111000001108,"Colecalciferol 3,200unit capsules",0906040G0AADFDF,0906040
25372311000001107,"Colecalciferol 3,200unit capsules",0906040G0AADFDF,0906040
34173711000001103,"Colecalciferol 3,200unit capsules",0906040G0AADFDF,0906040
24469411000001103,"Fultium-D3 3,200unit capsules (Thornton & Ross Ltd)",0906040G0BXABDF,0906040
24469511000001104,"Fultium-D3 3,200unit capsules (Thornton & Ross Ltd)",0906040G0BXABDF,0906040
25372411000001100,"Fultium-D3 3,200unit capsules (Thornton & Ross Ltd)",0906040G0BXABDF,0906040
24605311000001109,"Hux D3 3,200unit capsules (Huxley Europe Ltd)",0906040G0CGABDF,0906040
24605711000001108,"Hux D3 3,200unit capsules (Huxley Europe Ltd)",0906040G0CGABDF,0906040
32850111000001107,"ColeKal-D3 3,200unit capsules (Essential-Healthcare Ltd)",0906040G0DPACDF,0906040
32850211000001101,"ColeKal-D3 3,200unit capsules (Essential-Healthcare Ltd)",0906040G0DPACDF,0906040
34173811000001106,"SunVit-D3 3,200unit capsules (SunVit-D3 Ltd)",0906040G0BWANDF,0906040
34173911000001101,"SunVit-D3 3,200unit capsules (SunVit-D3 Ltd)",0906040G0BWANDF,0906040
35243711000001105,"Pro D3 3,200unit Vegan capsules (Synergy Biologics Ltd)",0906040G0BIALDF,0906040
35243811000001102,"Pro D3 3,200unit Vegan capsules (Synergy Biologics Ltd)",0906040G0BIALDF,0906040
37215411000001106,"Strivit-D3 3,200unit capsules (Strides Pharma UK Ltd)",0906040G0DNABDF,0906040
37215611000001109,"Strivit-D3 3,200unit capsules (Strides Pharma UK Ltd)",0906040G0DNABDF,0906040
38056011000001102,"ColeDose D3 3,200unit capsules (TriOn Pharma Ltd)",0906040G0ECACDF,0906040
38056111000001101,"ColeDose D3 3,200unit capsules (TriOn Pharma Ltd)",0906040G0ECACDF,0906040
24580411000001100,"Colecalciferol 20,000units/ml oral solution",0906040G0AADGDG,0906040
24568611000001102,"Colecalciferol 20,000units/ml oral solution",0906040G0AADGDG,0906040
24568711000001106,"Colecalciferol 20,000units/ml oral solution",0906040G0AADGDG,0906040
24568811000001103,"Colecalciferol 20,000units/ml oral solution (Drug Tariff Special Order)",0906040G0AADGDG,0906040
24568911000001108,"Colecalciferol 20,000units/ml oral solution (Drug Tariff Special Order)",0906040G0AADGDG,0906040
24569011000001104,"Colecalciferol 20,000units/ml oral solution (Drug Tariff Special Order)",0906040G0AADGDG,0906040
24655711000001102,"Colecalciferol 25,000units/1ml oral solution unit dose ampoules sugar free",0906040G0AADHDH,0906040
24651311000001103,"Colecalciferol 25,000units/1ml oral solution unit dose ampoules sugar free",0906040G0AADHDH,0906040
24651411000001105,"InVita D3 25,000units/1ml oral solution (Consilient Health Ltd)",0906040G0DFAADH,0906040
24651511000001109,"InVita D3 25,000units/1ml oral solution (Consilient Health Ltd)",0906040G0DFAADH,0906040
26655211000001103,Colecalciferol 880unit / Calcium carbonate 2.5g chewable tablets,0906040G0AADIDI,0906040
26395411000001101,Colecalciferol 880unit / Calcium carbonate 2.5g chewable tablets,0906040G0AADIDI,0906040
26395511000001102,TheiCal-D3 1000mg/880unit chewable tablets (Stirling Anglian Pharmaceuticals Ltd),0906040G0DGAADI,0906040
26395611000001103,TheiCal-D3 1000mg/880unit chewable tablets (Stirling Anglian Pharmaceuticals Ltd),0906040G0DGAADI,0906040
34608211000001107,Accrete D3 One a Day 1000mg/880unit chewable tablets (Thornton & Ross Ltd),0906040G0BKABDI,0906040
34608311000001104,Accrete D3 One a Day 1000mg/880unit chewable tablets (Thornton & Ross Ltd),0906040G0BKABDI,0906040
27440211000001107,"Colecalciferol 6,000units/5ml oral solution",0906040G0AABJBJ,0906040
27398411000001107,"Colecalciferol 6,000units/5ml oral solution",0906040G0AABJBJ,0906040
27398611000001105,"Colecalciferol 6,000units/5ml oral solution (Special Order)",0906040G0AABJBJ,0906040
27398711000001101,"Colecalciferol 6,000units/5ml oral solution (Special Order)",0906040G0AABJBJ,0906040
28012711000001105,Colecalciferol 800unit / Calcium carbonate 2.5g chewable tablets,0906040G0AADLDL,0906040
28001911000001103,Colecalciferol 800unit / Calcium carbonate 2.5g chewable tablets,0906040G0AADLDL,0906040
28002011000001105,Calcichew D3 1000mg/800unit Once Daily chewable tablets (Takeda UK Ltd),0906040G0BRADDL,0906040
